address,business_description,company_name,decision,detail_url,hub_evidence,list_text,maps_url,phone,reason,recurring_evidence,source_url,status,url
大阪府大阪市大正区鶴町１丁目８番６号,,株式会社ススムワーク,drop,https://houjin.goo.to/corporations/4120001228070,,株式会社ススムワーク ススムワーク 中小企業向けにIT戦略やWEB戦略を提供し、人材採用プロモーションやDX推進を通じて業務効率化と生産性向上を支援する企業です。 コンサルティング・経営支援業界 大阪府大阪市大正区鶴町１丁目８番６号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市西区江戸堀２丁目４番２号,,豊印刷株式会社,drop,https://houjin.goo.to/corporations/5120001048187,,豊印刷株式会社 ユタカインサツ 企画・デザインから印刷製本まで一貫したサポートを提供し、お客様の希望を実現することを目指す印刷会社である。デジタルとアナログの両面を駆使したブランディングも得意とする。 広告業界 大阪府大阪市西区江戸堀２丁目４番２号 更新日：2025年10月21日,,,existing_name,,,,
大阪府大阪市旭区・サービス業界（その他） サービス業界（その他） 大阪府大阪市旭区今市１丁目７番１３号,,株式会社ゲインジャパン,drop,https://houjin.goo.to/corporations/5120001108412,,株式会社ゲインジャパン ゲインジャパン 本社大阪府大阪市旭区・サービス業界（その他） サービス業界（その他） 大阪府大阪市旭区今市１丁目７番１３号 更新日：2023年01月30日,,,existing_name,,,,
"大阪府大阪市中央区・サービス業界（その他）・資本金1,000万円・従業員11名 サービス業界（その他） 大阪府大阪市中央区南本町２丁目２−２",,株式会社ジールプラス,drop,https://houjin.goo.to/corporations/5120001116456,,"株式会社ジールプラス ジールプラス 本社大阪府大阪市中央区・サービス業界（その他）・資本金1,000万円・従業員11名 サービス業界（その他） 大阪府大阪市中央区南本町２丁目２−２ 更新日：2023年01月30日",,,existing_name,,,,
大阪府大阪市城東区・サービス業界（その他）・従業員10名 サービス業界（その他） 大阪府大阪市城東区諏訪３丁目１２番１０号,,株式会社ステイゴールド,drop,https://houjin.goo.to/corporations/5120001168126,,株式会社ステイゴールド ステイゴールド 本社大阪府大阪市城東区・サービス業界（その他）・従業員10名 サービス業界（その他） 大阪府大阪市城東区諏訪３丁目１２番１０号 更新日：2026年03月20日,,,existing_name,,,,
大阪府大阪市淀川区・エンターテイメント業界・従業員5名 エンターテイメント業界 大阪府大阪市淀川区西中島５丁目１２番１５号９Ｆ,,株式会社アンド企画,drop,https://houjin.goo.to/corporations/5120001170684,,株式会社アンド企画 アンドキカク 本社大阪府大阪市淀川区・エンターテイメント業界・従業員5名 エンターテイメント業界 大阪府大阪市淀川区西中島５丁目１２番１５号９Ｆ 更新日：2025年10月21日,,,existing_name,,,,
大阪府大阪市中央区・コンサルティング・経営支援業界・資本金70万円 コンサルティング・経営支援業界 大阪府大阪市中央区本町橋６番１９号第二今岡ビル,,株式会社ロザレス,drop,https://houjin.goo.to/corporations/5120001170783,,株式会社ロザレス ロザレス 本社大阪府大阪市中央区・コンサルティング・経営支援業界・資本金70万円 コンサルティング・経営支援業界 大阪府大阪市中央区本町橋６番１９号第二今岡ビル 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市中央区・サービス業界（その他）・従業員15名 サービス業界（その他） 大阪府大阪市中央区島之内１丁目１８番１４号,,ブレーメン株式会社,drop,https://houjin.goo.to/corporations/5120001172086,,ブレーメン株式会社 ブレーメン 本社大阪府大阪市中央区・サービス業界（その他）・従業員15名 サービス業界（その他） 大阪府大阪市中央区島之内１丁目１８番１４号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市浪速区・外食・飲食業界・従業員10名 外食・飲食業界 大阪府大阪市浪速区難波中１丁目３番１７号,,株式会社スイッチ,drop,https://houjin.goo.to/corporations/5120001225249,,株式会社スイッチ スイッチ 本社大阪府大阪市浪速区・外食・飲食業界・従業員10名 外食・飲食業界 大阪府大阪市浪速区難波中１丁目３番１７号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区・広告業界 広告業界 大阪府大阪市西区九条１丁目６番１８号木村家ビル４０１,,株式会社ユニティ,drop,https://houjin.goo.to/corporations/6120001217617,,株式会社ユニティ ユニティ 本社大阪府大阪市西区・広告業界 広告業界 大阪府大阪市西区九条１丁目６番１８号木村家ビル４０１ 更新日：2025年10月21日,,,existing_name,,,,
大阪府大阪市西区土佐堀１丁目６番１１号,,株式会社クロト,drop,https://houjin.goo.to/corporations/7120001183123,,株式会社クロト クロト ある企業は、大阪を拠点に店舗デザインを行い、美容室や飲食店向けに特化した空間を創造しています。顧客のニーズに応じたオーダーメイドのデザインを提供します。 建設・工事業界 大阪府大阪市西区土佐堀１丁目６番１１号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市福島区・サービス業界（その他）・資本金300万円・従業員16名 サービス業界（その他） 大阪府大阪市福島区福島１丁目１番１２号,,株式会社メガホン,drop,https://houjin.goo.to/corporations/7120001200480,,株式会社メガホン メガホン 本社大阪府大阪市福島区・サービス業界（その他）・資本金300万円・従業員16名 サービス業界（その他） 大阪府大阪市福島区福島１丁目１番１２号 更新日：2023年01月30日,,,existing_name,,,,
大阪府吹田市・コンサルティング・経営支援業界・資本金300万円・従業員13名 コンサルティング・経営支援業界 大阪府吹田市豊津町１５番１１号江坂石周ビル２階,,株式会社そばに,drop,https://houjin.goo.to/corporations/7130002014053,,株式会社そばに ソバニ 本社大阪府吹田市・コンサルティング・経営支援業界・資本金300万円・従業員13名 コンサルティング・経営支援業界 大阪府吹田市豊津町１５番１１号江坂石周ビル２階 更新日：2026年08月18日,,,existing_name,,,,
大阪府大阪市東淀川区東中島１丁目６−１４,,株式会社ナツウェブ,drop,https://houjin.goo.to/corporations/7160001016469,,株式会社ナツウェブ ナツウェブ 創業12年の実績を持ち、ホームページ制作を中心に多様な販促物の制作を行い、お客様のビジネス成長を支援しています。 サービス業界（その他） 大阪府大阪市東淀川区東中島１丁目６−１４ 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市中央区高津２丁目１番８号高津フェスタビル４０３号室,,株式会社セブンクラウド,drop,https://houjin.goo.to/corporations/8080401023477,,株式会社セブンクラウド セブンクラウド 効率的な集客をサポートするWEB制作とSEO対策を行う企業。最新のテクノロジーとデザインを駆使して、クライアントのWEBサイトの営業力向上を目指す。 広告業界 大阪府大阪市中央区高津２丁目１番８号高津フェスタビル４０３号室 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市中央区南船場４丁目６番２２号,,株式会社イメージワークス,drop,https://houjin.goo.to/corporations/8120001117674,,株式会社イメージワークス イメージワークス 柔軟な対応でクライアントのニーズに応えるデザイン・コンサルティングを提供。販売促進やイメージアップに特化し、幅広い業種に対応。 建設・工事業界 大阪府大阪市中央区南船場４丁目６番２２号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区西本町１丁目８番２号,,株式会社フォーサイトクリエイション,drop,https://houjin.goo.to/corporations/8120001187544,,株式会社フォーサイトクリエイション 幅広いデザインとコンサルティングサービスを提供する企業で、ブランド戦略やウェブサイト制作、システム開発を通じて顧客の成功を支援することに注力しています。 サービス業界（その他） 大阪府大阪市西区西本町１丁目８番２号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市淀川区西中島４丁目１１番２１号,,株式会社ゼロイチ,drop,https://houjin.goo.to/corporations/8120001201098,,株式会社ゼロイチ ゼロイチ 高度なシステム開発とクリエイティブデザインを通じて、顧客のニーズに応えることを使命とする企業。特に「01core」を用いた低コスト・短期間のシステム制作が注目されている。 IT業界 大阪府大阪市淀川区西中島４丁目１１番２１号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市東淀川区・サービス業界（その他）・資本金5万円・従業員4名 サービス業界（その他） 大阪府大阪市東淀川区東中島１丁目５番７号,,株式会社シーズ,drop,https://houjin.goo.to/corporations/1120001114406,,株式会社シーズ 本社大阪府大阪市東淀川区・サービス業界（その他）・資本金5万円・従業員4名 サービス業界（その他） 大阪府大阪市東淀川区東中島１丁目５番７号 更新日：2026年05月13日,,,existing_name,,,,
"大阪府大阪市北区・サービス業界（その他）・資本金1,000万円 サービス業界（その他） 大阪府大阪市北区角田町８番４７号阪急グランドビル２０階",,株式会社フロンティア,drop,https://houjin.goo.to/corporations/5140001030374,,"株式会社フロンティア フロンティア 本社大阪府大阪市北区・サービス業界（その他）・資本金1,000万円 サービス業界（その他） 大阪府大阪市北区角田町８番４７号阪急グランドビル２０階 更新日：2026年07月04日",,,existing_name,,,,
大阪府大阪市西区南堀江１丁目１４番２８号,,アドバンク株式会社,drop,https://houjin.goo.to/corporations/7120001108006,,アドバンク株式会社 アドバンク 多様な媒体を通じて広告や販売促進活動を提案する総合広告代理店で、特に通販事業に強みを持ち、トリックアート展やフィギュア制作にも取り組んでいます。 広告業界 大阪府大阪市西区南堀江１丁目１４番２８号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区・ゲーム・アプリ開発・資本金300万円・従業員7名 ゲーム・アプリ開発 大阪府大阪市西区江之子島１丁目７番３号奥内阿波座駅前ビル８０８,,株式会社リフレクション,drop,https://houjin.goo.to/corporations/7120001245245,,株式会社リフレクション リフレクション 本社大阪府大阪市西区・ゲーム・アプリ開発・資本金300万円・従業員7名 ゲーム・アプリ開発 大阪府大阪市西区江之子島１丁目７番３号奥内阿波座駅前ビル８０８ 更新日：2026年01月07日,,,existing_name,,,,
大阪府大阪市中央区・サービス業界（その他）・資本金500万円・従業員2名 サービス業界（その他） 大阪府大阪市中央区博労町１丁目８番１号Ｗｉｌｌ博労町ビル１０階,,株式会社エンドラン,drop,https://houjin.goo.to/corporations/9120001225022,,株式会社エンドラン エンドラン 本社大阪府大阪市中央区・サービス業界（その他）・資本金500万円・従業員2名 サービス業界（その他） 大阪府大阪市中央区博労町１丁目８番１号Ｗｉｌｌ博労町ビル１０階 更新日：2023年01月30日,,,existing_name,,,,
大阪府寝屋川市川勝町２番３０号,,有限会社パソコンスマイル,drop,https://houjin.goo.to/corporations/6120002077399,,有限会社パソコンスマイル 格安ホームページ制作とパソコン関連サポートを提供し、初心者にも優しいサービスを展開。月2980円のプランでドメインやサーバーが含まれる。 サービス業界（その他） 大阪府寝屋川市川勝町２番３０号 更新日：2026年08月18日,,,existing_name,,,,
大阪府大阪市浪速区幸町２丁目３番３３－４０２号,,有限会社アド・エイティ,drop,https://houjin.goo.to/corporations/6120002019500,,有限会社アド・エイティ アドエイティ インターネット関連に特化した広告・Webサイト制作会社で、ホームページや印刷物の制作、販促物の企画販売を手がけ、製造業への専門的なサポートを提供しています。 広告業界 大阪府大阪市浪速区幸町２丁目３番３３－４０２号 更新日：2026年07月02日,,,existing_name,,,,
大阪府大阪市西区北堀江１丁目５番２号,,有限会社ディプス,drop,https://houjin.goo.to/corporations/6120102018708,,有限会社ディプス 音楽に関連するホームページ作成を専門とし、自社の音楽教室運営経験を活かして生徒募集をサポート。10年以上の実績を持つ信頼の業者。 教育・学習業界 大阪府大阪市西区北堀江１丁目５番２号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市平野区・サービス業界（その他） サービス業界（その他） 大阪府大阪市平野区長吉長原３丁目５番７号,,有限会社ワイズオフィス,drop,https://houjin.goo.to/corporations/7120002012363,,有限会社ワイズオフィス ワイズオフィス 本社大阪府大阪市平野区・サービス業界（その他） サービス業界（その他） 大阪府大阪市平野区長吉長原３丁目５番７号 更新日：2023年01月30日,,,existing_name,,,,
大阪府寝屋川市松屋町１３番８号６０５,,有限会社白曜社,drop,https://houjin.goo.to/corporations/1120002077577,,有限会社白曜社 ホームページ制作事業、コンピューターネットワークシステムの販売、レンタル及び保守、インターネットプロバイダー業、インターネットを利用した各種情報提供サービス、コンピュータ及びその周辺機器の販売、設置及び保守、写真撮影全般、広告代理店業、出版・商業デザイン事業 IT業界 大阪府寝屋川市松屋町１３番８号６０５ 更新日：2023年01月30日,,,existing_name,,,,
大阪府吹田市・広告業界 広告業界 大阪府吹田市江坂町１丁目２３番４３号,,有限会社グリップ,drop,https://houjin.goo.to/corporations/4120902005980,,有限会社グリップ 本社大阪府吹田市・広告業界 広告業界 大阪府吹田市江坂町１丁目２３番４３号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市阿倍野区松崎町２丁目３番４３号ネオハイツ阿倍野８１６,,有限会社ウェブ・ファクトリー,drop,https://houjin.goo.to/corporations/8120002066243,,有限会社ウェブ・ファクトリー 多様なWEBサービスを提供する企業であり、ホームページ制作やSNS、ウェブマーケティングなど、顧客のニーズに応じた高い付加価値を創出しています。 コンサルティング・経営支援業界 大阪府大阪市阿倍野区松崎町２丁目３番４３号ネオハイツ阿倍野８１６ 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市中央区・Webマーケティング・資本金105万円 Webマーケティング 大阪府大阪市中央区南船場３丁目２番２２－２０５号,,ｅｌａｃｔ株式会社,drop,https://houjin.goo.to/corporations/2120001249176,,ｅｌａｃｔ株式会社 エラクト 本社大阪府大阪市中央区・Webマーケティング・資本金105万円 Webマーケティング 大阪府大阪市中央区南船場３丁目２番２２－２０５号 更新日：2025年12月15日,,,existing_name,,,,
大阪府大阪市北区大深町３番１号グランフロント大阪タワーＢ１８階,,株式会社フォーティファイヴ,drop,https://houjin.goo.to/corporations/3120001138824,,株式会社フォーティファイヴ フォーティファイヴ 幅広いコンテンツ制作やデザインを手掛ける制作会社で、企画や編集、Webサイト制作、SNS運営など多彩なサービスを提供しています。 サービス業界（その他） 大阪府大阪市北区大深町３番１号グランフロント大阪タワーＢ１８階 更新日：2026年07月02日,,,existing_name,,,,
大阪府枚方市楠葉丘１丁目８番４号,,株式会社スロウハンドデザイン,drop,https://houjin.goo.to/corporations/3120001154796,,株式会社スロウハンドデザイン スロウハンドデザイン クリエイティブなウェブとグラフィックデザインの制作を行い、幅広い業務に対応。信頼関係に基づく柔軟な制作体制が強みです。適正価格での提案を心掛け、お客様のニーズに合ったソリューションを提供します。 サービス業界（その他） 大阪府枚方市楠葉丘１丁目８番４号 更新日：2026年07月11日,,,existing_name,,,,
大阪府大阪市淀川区西中島６丁目３番３２号第２新大阪ビル５Ｆ,,インレット株式会社,drop,https://houjin.goo.to/corporations/3120001207587,,インレット株式会社 インレット 豊富な制作実績を持つ専門知識豊かなスタッフが、地域特性を理解した広告プランを提案し、効果的なマーケティング支援を行っています。 広告業界 大阪府大阪市淀川区西中島６丁目３番３２号第２新大阪ビル５Ｆ 更新日：2023年01月30日,,,existing_name,,,,
大阪府茨木市・広告業界 広告業界 大阪府茨木市末広町４番４１号ブロッサム茨木２０４号,,株式会社Ｒｅｇｉｓｔａ,drop,https://houjin.goo.to/corporations/3120901032507,,株式会社Ｒｅｇｉｓｔａ レジスタ 本社大阪府茨木市・広告業界 広告業界 大阪府茨木市末広町４番４１号ブロッサム茨木２０４号 更新日：2025年10月30日,,,existing_name,,,,
大阪府大阪市西淀川区・Webマーケティング Webマーケティング 大阪府大阪市西淀川区御幣島２丁目９番３９－３０４号,,株式会社ＬＥＯＮＯＩＲ,drop,https://houjin.goo.to/corporations/3120901046184,,株式会社ＬＥＯＮＯＩＲ レオノワール 本社大阪府大阪市西淀川区・Webマーケティング Webマーケティング 大阪府大阪市西淀川区御幣島２丁目９番３９－３０４号 更新日：2025年12月09日,,,existing_name,,,,
大阪府大阪市北区・サービス業界（その他）・資本金100万円 サービス業界（その他） 大阪府大阪市北区東天満１丁目１１番１号東天神ビル４階,,株式会社ソイル,drop,https://houjin.goo.to/corporations/4120901038651,,株式会社ソイル ソイル 本社大阪府大阪市北区・サービス業界（その他）・資本金100万円 サービス業界（その他） 大阪府大阪市北区東天満１丁目１１番１号東天神ビル４階 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市北区・広告業界・資本金300万円 広告業界 大阪府大阪市北区中津１丁目２番２１号共栄ファイブビル７０１号室,,株式会社ＧＤＰ,drop,https://houjin.goo.to/corporations/5120001188207,,株式会社ＧＤＰ ジーディーピー 本社大阪府大阪市北区・広告業界・資本金300万円 広告業界 大阪府大阪市北区中津１丁目２番２１号共栄ファイブビル７０１号室 更新日：2025年12月09日,,,existing_name,,,,
"大阪府大阪市中央区・コンサルティング・経営支援業界・資本金1,000万円・従業員12名 コンサルティング・経営支援業界 大阪府大阪市中央区本町２丁目５－７メットライフ本町スクエア１３Ｆ",,株式会社ＥＦ,drop,https://houjin.goo.to/corporations/5120101062360,,"株式会社ＥＦ エフ 本社大阪府大阪市中央区・コンサルティング・経営支援業界・資本金1,000万円・従業員12名 コンサルティング・経営支援業界 大阪府大阪市中央区本町２丁目５－７メットライフ本町スクエア１３Ｆ 更新日：2026年08月21日",,,existing_name,,,,
大阪府大阪市西区靱本町２丁目６番１３号,,株式会社ミラタス,drop,https://houjin.goo.to/corporations/6120001179320,,株式会社ミラタス ミラタス 幅広いクリエイティブなサービスを提供する広告制作会社で、映像制作やWEB制作、イベント企画などを手掛けており、お客様のビジョンを共有し、未来に輝きをプラスするソリューションを提供しています。 サービス業界（その他） 大阪府大阪市西区靱本町２丁目６番１３号 更新日：2023年01月30日,,,existing_name,,,,
神奈川県川崎市多摩区・マスコミ・メディア業界 マスコミ・メディア業界 神奈川県川崎市多摩区布田１４－１６リバーヒルズ多摩川３０２,,ミカープロ合同会社,drop,https://houjin.goo.to/corporations/6120103000904,,ミカープロ合同会社 ミカープロ 本社神奈川県川崎市多摩区・マスコミ・メディア業界 マスコミ・メディア業界 神奈川県川崎市多摩区布田１４－１６リバーヒルズ多摩川３０２ 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市中央区久太郎町４丁目１番３号大阪御堂筋ビル・大阪センタービルＢ１Ｆ,,かんさい広告サービス株式会社,drop,https://houjin.goo.to/corporations/7120001134968,,かんさい広告サービス株式会社 カンサイコウコクサービス 広告・印刷・デザインを手掛ける企業で、印刷通販や福祉広告の提供を行い、顧客ニーズに最適なサービスを提案。多様なコミュニケーションに即応したソリューションを提供。 広告業界 大阪府大阪市中央区久太郎町４丁目１番３号大阪御堂筋ビル・大阪センタービルＢ１Ｆ 更新日：2026年08月21日,,,existing_name,,,,
"大阪府大阪市中央区・コンサルティング・経営支援業界・資本金3,040万円・従業員3名 コンサルティング・経営支援業界 大阪府大阪市中央区瓦町１丁目７番１５－７１１号",,株式会社Ｄｒｏｐ,drop,https://houjin.goo.to/corporations/7120001179063,,"株式会社Ｄｒｏｐ ドロップ 本社大阪府大阪市中央区・コンサルティング・経営支援業界・資本金3,040万円・従業員3名 コンサルティング・経営支援業界 大阪府大阪市中央区瓦町１丁目７番１５－７１１号 更新日：2026年08月21日",,,existing_name,,,,
大阪府大阪市浪速区恵美須西２丁目１４−２８サザンシティビル３階,,株式会社クウォンツ,drop,https://houjin.goo.to/corporations/8120001179095,,株式会社クウォンツ クウォンツ 自社ブランド商品を中心にEC物販を展開し、顧客ニーズに応じたマーケティング支援を行う。Amazon物販スクールでの戦略分析により、顧客の成果最大化を目指す。 生活用品業界 大阪府大阪市浪速区恵美須西２丁目１４−２８サザンシティビル３階 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市福島区・小売業界・資本金200万円 小売業界 大阪府大阪市福島区福島１丁目６番２９号,,株式会社フレンドシップ,drop,https://houjin.goo.to/corporations/8120001211691,,株式会社フレンドシップ フレンドシップ 本社大阪府大阪市福島区・小売業界・資本金200万円 小売業界 大阪府大阪市福島区福島１丁目６番２９号 更新日：2026年08月25日,,,existing_name,,,,
大阪府大阪市北区堂島２丁目１番１６号フジタ東洋紡ビル,,株式会社レイラ,drop,https://houjin.goo.to/corporations/9120001207004,,株式会社レイラ レイラ 広告代理店業を営む・関西圏を中心に展開中 広告業界 大阪府大阪市北区堂島２丁目１番１６号フジタ東洋紡ビル 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市此花区・Webサービス・アプリ運用業界 Webサービス・アプリ運用業界 大阪府大阪市此花区朝日２丁目１８番８号３Ｆ６２０,,株式会社さいとやドットコム,drop,https://houjin.goo.to/corporations/1120001243064,,株式会社さいとやドットコム サイトヤドットコム 本社大阪府大阪市此花区・Webサービス・アプリ運用業界 Webサービス・アプリ運用業界 大阪府大阪市此花区朝日２丁目１８番８号３Ｆ６２０ 更新日：2025年11月22日,,,existing_name,,,,
大阪府門真市本町４４－２４,,株式会社コミュニティスタイル,drop,https://houjin.goo.to/corporations/3120001153294,,株式会社コミュニティスタイル コミュニティスタイル 新規ホームページ制作や既存サイトのリニューアルを手掛ける企業で、幅広いウェブサイト関連サービスを提供し、デザインからSEO対策までサポートしています。 サービス業界（その他） 大阪府門真市本町４４－２４ 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市北区・広告運用コンサルティング・マーケティング業界・資本金15万円 広告運用コンサルティング・マーケティング業界 大阪府大阪市北区芝田２丁目８番１１号共栄ビル３Ｆ,,株式会社ｗｅｂ　ｈａｃｋ,drop,https://houjin.goo.to/corporations/3120001243244,,株式会社ｗｅｂ　ｈａｃｋ ウェブハック 本社大阪府大阪市北区・広告運用コンサルティング・マーケティング業界・資本金15万円 広告運用コンサルティング・マーケティング業界 大阪府大阪市北区芝田２丁目８番１１号共栄ビル３Ｆ 更新日：2025年11月22日,,,existing_name,,,,
大阪府大阪市北区曾根崎新地２丁目１番１５号,,株式会社ウエンズ,drop,https://houjin.goo.to/corporations/5120001060976,,株式会社ウエンズ ウェンズ BtoB企業の課題をクリエイティブなアプローチで解決するデザイン会社。Webサイト制作から展示会企画まで、多様なサービスで企業の成長を支援。 サービス業界（その他） 大阪府大阪市北区曾根崎新地２丁目１番１５号 更新日：2026年08月15日,,,existing_name,,,,
大阪府大阪市中央区・Web制作 Web制作 大阪府大阪市中央区道修町４丁目１番１号武田御堂筋ビル２Ｆ,,株式会社Ｅ．Ｎ,drop,https://houjin.goo.to/corporations/5120001246229,,株式会社Ｅ．Ｎ エン 本社大阪府大阪市中央区・Web制作 Web制作 大阪府大阪市中央区道修町４丁目１番１号武田御堂筋ビル２Ｆ 更新日：2026年07月22日,,,existing_name,,,,
大阪府大阪市淀川区・Web制作・資本金300万円 Web制作 大阪府大阪市淀川区十三本町１丁目１８番２３号,,株式会社ＯＮＬＹ　ＦＯＲＷＡＲＤ,drop,https://houjin.goo.to/corporations/5120001252086,,株式会社ＯＮＬＹ　ＦＯＲＷＡＲＤ オンリーフォワード 本社大阪府大阪市淀川区・Web制作・資本金300万円 Web制作 大阪府大阪市淀川区十三本町１丁目１８番２３号 更新日：2025年12月25日,,,existing_name,,,,
大阪府堺市北区・Web制作・資本金10万円・従業員4名 Web制作 大阪府堺市北区金岡町１４２３－３－１３２５,,株式会社ラナンキュラス,drop,https://houjin.goo.to/corporations/5120101067013,,株式会社ラナンキュラス ラナンキュラス 本社大阪府堺市北区・Web制作・資本金10万円・従業員4名 Web制作 大阪府堺市北区金岡町１４２３－３－１３２５ 更新日：2025年12月25日,,,existing_name,,,,
大阪府八尾市・コンサルティング・経営支援業界・従業員16名 コンサルティング・経営支援業界 大阪府八尾市龍華町１丁目４番２−２４０１号,,株式会社クリエイター,drop,https://houjin.goo.to/corporations/5122001033441,,株式会社クリエイター クリエイター 本社大阪府八尾市・コンサルティング・経営支援業界・従業員16名 コンサルティング・経営支援業界 大阪府八尾市龍華町１丁目４番２−２４０１号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市西区・Web制作・資本金300万円 Web制作 大阪府大阪市西区京町堀２丁目１４番２０号内外うつぼビル４０７,,株式会社ＳＴＡＢＩＬＩＺＥ．,drop,https://houjin.goo.to/corporations/6120001242937,,株式会社ＳＴＡＢＩＬＩＺＥ． スタビライズ 本社大阪府大阪市西区・Web制作・資本金300万円 Web制作 大阪府大阪市西区京町堀２丁目１４番２０号内外うつぼビル４０７ 更新日：2025年11月22日,,,existing_name,,,,
大阪府池田市・デザイン・クリエイティブ業界・資本金300万円 デザイン・クリエイティブ業界 大阪府池田市城南１丁目６番１９号,,株式会社ミンカ,drop,https://houjin.goo.to/corporations/6120901046958,,株式会社ミンカ ミンカ 本社大阪府池田市・デザイン・クリエイティブ業界・資本金300万円 デザイン・クリエイティブ業界 大阪府池田市城南１丁目６番１９号 更新日：2025年12月25日,,,existing_name,,,,
大阪府大阪市北区・インターネット広告代理店・資本金300万円 インターネット広告代理店 大阪府大阪市北区梅田２丁目５－１３桜橋第一ビル３０４号,,株式会社バースタイプ,drop,https://houjin.goo.to/corporations/7120901046370,,株式会社バースタイプ バースタイプ 本社大阪府大阪市北区・インターネット広告代理店・資本金300万円 インターネット広告代理店 大阪府大阪市北区梅田２丁目５－１３桜橋第一ビル３０４号 更新日：2025年12月15日,,,existing_name,,,,
大阪府大阪市浪速区敷津西１丁目６−１７作田ビル１０２,,株式会社ロックオン,drop,https://houjin.goo.to/corporations/8120001178394,,株式会社ロックオン 高い専門性を持つプロフェッショナル集団が、スマートフォンアプリやメディアの企画、制作、運営を通じて新しい価値を創造し、顧客満足度の向上に努めています。 サービス業界（その他） 大阪府大阪市浪速区敷津西１丁目６−１７作田ビル１０２ 更新日：2023年01月30日,,,existing_name,,,,
大阪府泉南郡岬町淡輪４７３３番地,,株式会社オルタナティブ,drop,https://houjin.goo.to/corporations/8120101047788,,株式会社オルタナティブ WEB・システム・広告デザインの企画から、エコ家具の製作まで、多岐にわたるサービスを展開。修理業者と消費者を結ぶプラットフォームも運営し、持続可能な社会への貢献を目指している。 サービス業界（その他） 大阪府泉南郡岬町淡輪４７３３番地 更新日：2025年08月13日,,,existing_name,,,,
大阪府東大阪市・サービス業界（その他） サービス業界（その他） 大阪府東大阪市旭町２番５号,,株式会社ネクストデザイン,drop,https://houjin.goo.to/corporations/9122001028636,,株式会社ネクストデザイン 本社大阪府東大阪市・サービス業界（その他） サービス業界（その他） 大阪府東大阪市旭町２番５号 更新日：2025年10月21日,,,existing_name,,,,
大阪府大阪市平野区・コンサルティング・経営支援業界 コンサルティング・経営支援業界 大阪府大阪市平野区瓜破西２丁目１２番４０号,,有限会社アキ,drop,https://houjin.goo.to/corporations/9120002065392,,有限会社アキ 本社大阪府大阪市平野区・コンサルティング・経営支援業界 コンサルティング・経営支援業界 大阪府大阪市平野区瓜破西２丁目１２番４０号 更新日：2023年01月30日,,,existing_name,,,,
大阪府大阪市北区鶴野町１番９号,,株式会社アスパーク,drop,https://houjin.goo.to/corporations/6120001181549,,株式会社アスパーク アスパーク 幅広い分野で技術開発やエンジニアリングアウトソーシングを行い、特に電気自動車やアプリ開発に力を入れている企業である。 情報・通信業 人材・人材派遣業界 大阪府大阪市北区鶴野町１番９号 更新日：2026年08月25日,,,weak_service_evidence,,,,https://www.aspark.co.jp
大阪府大阪市西区江戸堀２丁目１番１号江戸堀センタービル８Ｆ,,シフトプラス株式会社,drop,https://houjin.goo.to/corporations/7120001119993,,シフトプラス株式会社 シフトプラス 高度な技術力を持つシステム開発会社で、ふるさと納税管理システムなどを提供。個人情報の保護に努め、地域密着型サービスを展開している。 情報・通信業 サービス業界（その他） 大阪府大阪市西区江戸堀２丁目１番１号江戸堀センタービル８Ｆ 更新日：2026年08月25日,,,weak_service_evidence,,,,https://www.shiftplus.co.jp/
"大阪府大阪市西区・マスコミ・メディア業界・資本金1,000万円・従業員65名 マスコミ・メディア業界 大阪府大阪市西区立売堀１丁目７番１８号",,株式会社国際通信社,drop,https://houjin.goo.to/corporations/8120001043235,,"株式会社国際通信社 コクサイツウシンシャ 本社大阪府大阪市西区・マスコミ・メディア業界・資本金1,000万円・従業員65名 マスコミ・メディア業界 大阪府大阪市西区立売堀１丁目７番１８号 更新日：2023年01月30日",,,weak_service_evidence,,,,https://www.kokusaig.co.jp/#
