company_name,url,address,phone,maps_url,status,source_url,business_description,hub_evidence,recurring_evidence
株式会社サンク,https://www.cinq.co.jp/,1640011 東京都中野区中央１丁目２０番２９号,,,MEOハブ候補,https://db.grip.website/detail/1011201001958,テレビコマーシャルの企画および制作Web動画、プロモーション映像の企画および制作 所在地: 東京都大田区 所在地: 東京都 所在地: 東京都中央区 所在地: 東京都町田市 所在地: 東京都中央区,,
株式会社Ｓｐｅｅｅ,https://speee.jp/,1060032 東京都港区六本木３丁目２番１号,,,MEOハブ候補,https://db.grip.website/detail/5010401084611,株式会社Speeeは、「社会の課題をDXで解決する」をテーマに複数の事業領域を展開するIT企業です。 DXコンサルティングでは、デジタル技術やAIを活用した事業成長支援、ネイティブ広告配信プラットフォーム「UZOU」、督促自動化SaaS「コンプル」などを提供しています。 レガシー産業DXでは、不動産売却一括査定「イエウール」「すまいステップ」、外壁塗装マッチング「ヌリカエ」、介護施設検索「ケアスル介護」など、不動産・リフォーム・介護といった中小企業が多くDX化が遅れがちな業界に特化したプラットフォームを多数展開しています。 金融DXでは、子会社Datachainがステーブルコインを使った国際送金ソリューションやクロスチェーンブリッジをグローバルで展開しています。 既存産業の非効率を狙い打ちにするマッチングプラットフォームと、先端技術領域への投資を組み合わせた、事業開発型のIT企業です。​​​​​​​​​​​​​​​​ 所在地: 東京都 所在地: 東京都渋谷区渋谷２丁目１５番１号 所在地: 東京都国分寺市 所在地: 東京都千代田区 所在地: 東京都新宿区,,
株式会社アドウェイズ,https://adways.net/,1600023 東京都新宿区西新宿５丁目１番１号,,,MEOハブ候補,https://db.grip.website/detail/7011101041652,インターネット（ＰＣ）アフィリエイト広告事業 モバイルアフィリエイト広告事業 メディア開発・運営事業 所在地: 東京都新宿区 所在地: 東京都品川区 所在地: 東京都千代田区 所在地: 東京都世田谷区 所在地: 東京都品川区,,
株式会社イーエムネットジャパン,https://emnet.co.jp/,1600023 東京都新宿区西新宿６丁目１０番１号,03-6279-4111,,MEOハブ候補,https://db.grip.website/detail/1011101066507,Webサイト制作、システム開発、SEOコンサルティング、Webマーケティング支援、広告運用、SNS運用代行など、企業のWeb戦略を包括的にサポートするサービスを提供。 所在地: 東京都中央区日本橋小舟町１５番１０号 所在地: 東京都 所在地: 東京都品川区 所在地: 東京都新宿区 所在地: 東京都中央区八丁堀４丁目３番３号ヒューリック新京橋ビル５階,,
株式会社トップキャスト,http://topcast.jp/,6580054 兵庫県神戸市東灘区御影中町２丁目２番１４号８０２号,080-6166-0525,,MEOハブ候補,https://db.grip.website/detail/2140001026994,CPA型パフォーマンス広告の専門代理店として、Meta・Google・SmartNews・YDA横断の広告運用で成果を最大化します。不動産査定リード累計2万件超の実績があり、業種を問わず全国対応可能です。 所在地: 兵庫県西宮市 所在地: 兵庫県神戸市中央区 所在地: 兵庫県 所在地: 兵庫県西宮市 所在地: 兵庫県神戸市中央区,,
株式会社シェアコト,https://www.sharecoto.co.jp/,1070052 東京都,,,MEOハブ候補,https://db.grip.website/detail/5011201014403,・ソーシャルメディア事業 ・WEBマーケティング事業 ・コンテンツマーケティング事業 所在地: 東京都 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都目黒区 所在地: 東京都品川区 所在地: 東京都港区,,
株式会社ルミネージ,https://luminage.co.jp/,1040031 東京都,,,MEOハブ候補,https://db.grip.website/detail/4011101068525,■SEMマーケティング事業 Webコンサルティング SEO対策 サジェスト対策 ネット風評被害対策 口コミマーケティング 動画マーケティング Webサイト制作・LP制作 ■SNSマーケティング事業 インフルエンサーマーケティング インスタグラム運用代行・支援 ■アプリマーケティング事業 ASO対策 ■メディア事業 GUNOSY広告代理店 LINE広告代理店 TikTok広告代理店 アドネットワーク広告代理店 各種メディア運営 ■インバウンド事業 バイドゥ(Baidu・百度)マーケティング Wechatマーケティング SNSマーケティング 所在地: 東京都港区 所在地: 東京都目黒区 所在地: 東京都港区 所在地: 東京都港区赤坂７丁目１番１号 所在地: 東京都,,
株式会社プロモーターズ・カンパニー,http://www.prm-c.net/company.html,1600023 東京都新宿区西新宿５丁目８番５号１１０４号,03-5354-5937,,MEOハブ候補,https://db.grip.website/detail/6011101065116,成長企業の経営分析、戦略実現、マーケティング、営業力強化を一貫してサポートする。 所在地: 東京都中野区 所在地: 東京都中野区 所在地: 東京都大田区 所在地: 東京都中央区 所在地: 東京都中央区,,
株式会社ヤマノアンドアソシエイツ,https://www.yamano.co.jp/,1070052 東京都港区赤坂１丁目１４番５号,03-3584-7019,,MEOハブ候補,https://db.grip.website/detail/1010401029982,マーケティング事業、輸入販売事業 所在地: 東京都千代田区 所在地: 東京都国分寺市 所在地: 東京都大田区 所在地: 東京都中野区 所在地: 東京都中野区,,
株式会社リバティ・ハート,http://www.libertyheart.com/about/,1500001 東京都渋谷区神宮前４丁目２６－２８,050-3184-3245,,MEOハブ候補,https://db.grip.website/detail/5010701014350,顔の見える子育てママ、主婦の声を活かしたインサイトマーケティング。グループインタビューや商品開発を行っています。 所在地: 東京都大田区 所在地: 東京都中野区 所在地: 東京都品川区 所在地: 東京都立川市 所在地: 東京都千代田区,,
イオンマーケティング株式会社,https://www.aeonmarketing.co.jp/,2610023 千葉県千葉市美浜区中瀬１丁目５番地１,,,MEOハブ候補,https://db.grip.website/detail/3040001014059,・マーケティング事業 ・ポイントサービス事業 所在地: 千葉県茂原市 所在地: 千葉県佐倉市 所在地: 千葉県千葉市美浜区 所在地: 千葉県千葉市緑区 所在地: 千葉県千葉市美浜区,,
